Nome: COTRIGUACU
Codigo Estacao: 82927
Latitude: -9.92
Longitude: -58.27
Altitude: 250
Situacao: Desativada
Data Inicial: 2000-01-01
Data Final: 2000-11-07
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);
2000-08-29;null;34,8;26,8;21;78,8;64;
2000-08-30;null;35,8;26,4;20,8;79;62;
2000-08-31;null;34,8;27,4;21,4;79;64;
2000-09-01;null;33,6;25,9;23,6;88,8;73;
2000-09-02;4;33,4;null;22;null;88;
2000-09-03;null;33;25,1;22,7;87,8;76;
2000-09-04;0;34,8;25,7;20;82,8;68;
2000-09-05;0;34,4;26,6;20,4;76,8;54;
2000-09-06;null;32,2;25,9;22;85;75;
2000-09-07;null;32,6;null;27,2;null;66;
2000-09-08;0;34;26,4;21;81,5;66;
2000-09-09;0;35;27,1;21,2;80,5;68;
2000-09-10;0;36;26,9;21,6;null;85;
2000-09-11;0;35;27,3;22,5;82,8;70;
2000-09-12;0;32,4;25,4;21,6;85;73;
2000-09-13;null;34,6;27,5;22;79;67;
2000-09-14;0;36;26,7;22,7;null;78;
2000-09-15;null;35,9;null;22,5;null;85;
2000-09-16;null;33,8;25,2;21,6;null;93;
2000-09-17;null;33;null;25,6;null;73;
2000-09-18;0;34,8;27,1;21,4;null;79;
2000-09-19;null;33,2;null;27,6;null;91;
2000-09-20;null;32,8;25,9;21,4;86;69;
2000-09-21;0;32,6;26,7;22,7;null;88;
2000-09-22;0;34;26,5;22,5;83,8;66;
2000-09-23;null;35;26,5;21,2;null;88;
2000-09-24;null;34,6;26;22;82,5;68;
2000-09-25;52;31;23,4;20;89,3;84;
2000-09-26;0;31;23,8;19,4;82;73;
2000-09-27;0;35,6;25;19;76;65;
2000-09-28;0;32,2;26;21,4;79,8;65;
2000-09-29;0;32;24,2;21,4;84,3;56;
2000-09-30;17;35,6;25,2;20;77;49;
2000-10-01;null;35,5;null;24,8;null;83;
2000-10-02;null;null;null;null;null;null;
2000-10-03;null;null;null;null;null;null;
2000-10-04;null;null;null;null;null;null;
2000-10-05;null;null;null;null;null;null;
2000-10-06;null;null;null;null;null;null;
2000-10-07;null;null;null;null;null;null;
2000-10-08;null;null;null;null;null;null;
2000-10-09;null;null;null;null;null;null;
2000-10-10;null;null;null;null;null;null;
2000-10-11;null;null;null;null;null;null;
2000-10-12;null;null;null;null;null;null;
2000-10-13;null;null;null;null;null;null;
2000-10-14;null;null;null;null;null;null;
2000-10-15;null;null;null;null;null;null;
2000-10-16;null;null;null;null;null;null;
2000-10-17;null;null;null;null;null;null;
2000-10-18;null;null;null;null;null;null;
2000-10-19;null;null;null;null;null;null;
2000-10-20;null;null;null;null;null;null;
2000-10-21;null;null;null;null;null;null;
2000-10-22;null;null;null;null;null;null;
2000-10-23;null;null;null;null;null;null;
2000-10-24;null;null;null;null;null;null;
2000-10-25;null;null;null;null;null;null;
2000-10-26;null;null;null;null;null;null;
2000-10-27;null;null;null;null;null;null;
2000-10-28;null;null;null;null;null;null;
2000-10-29;null;null;null;null;null;null;
2000-10-30;null;null;null;null;null;null;
2000-10-31;null;null;null;null;null;null;
2000-11-01;null;null;null;null;null;null;
2000-11-02;null;null;null;null;null;null;
2000-11-03;null;null;null;null;null;null;
2000-11-04;null;null;null;null;null;null;
2000-11-05;null;null;null;null;null;null;
2000-11-06;null;null;null;null;null;null;
2000-11-07;null;null;null;null;null;null;

